transaction_id,customer_id,transaction_date,channel,status,amount,cost,gross_profit
T0012663,C000802,2021-01-21,Mobile,Cancelled,377.41,170.58,206.83
T0041554,C004369,2021-01-21,Web,Cancelled,18.39,9.49,8.9
T0018256,C001137,2021-01-22,Mobile,Cancelled,441.93,135.02,306.90999999999997
T0008134,C004431,2021-01-22,Partner,Completed,404.3,253.06,151.24
T0024797,C002892,2021-01-22,Mobile,Completed,43.88,29.36,14.520000000000003
T0010669,C000245,2021-01-22,Web,Returned,348.43,184.52,163.91
T0001283,C005783,2021-01-22,Mobile,Completed,395.69,216.17,179.52
T0026147,C004715,2021-01-22,Web,Returned,316.57,176.78,139.79
T0048024,C003459,2021-01-22,Web,Completed,34.89,22.48,12.41
T0039983,C006320,2021-01-22,Partner,Completed,132.95,69.28,63.66999999999999
T0033265,C005573,2021-01-22,Mobile,Cancelled,474.06,221.57,252.49
T0003460,C008631,2021-01-22,Mobile,Cancelled,389.05,161.86,227.19
T0011222,C008957,2021-01-22,Mobile,Completed,215.73,76.76,138.96999999999997
T0047878,C000271,2021-01-22,Mobile,Completed,73.0,34.39,38.61
T0015480,C006655,2021-01-22,Web,Cancelled,495.44,221.48,273.96000000000004
T0003851,C009706,2021-01-22,Mobile,Completed,220.63,141.48,79.15
T0015210,C001853,2021-01-22,Web,Completed,413.47,125.75,287.72
T0000219,C007914,2021-01-22,Web,Returned,495.8,219.28,276.52
T0018223,C000348,2021-01-22,Store,Completed,300.22,129.76,170.46000000000004
T0002265,C000409,2021-01-22,Mobile,Returned,209.91,107.6,102.31
T0038900,C003534,2021-01-22,Mobile,Completed,401.59,224.95,176.64
T0049881,C007381,2021-01-22,Web,Completed,208.7,74.21,134.49
T0027019,C009090,2021-01-22,Web,Completed,484.28,202.96,281.31999999999994
T0025006,C005112,2021-01-22,Mobile,Completed,104.14,40.76,63.38
T0038638,C001155,2021-01-22,Store,Completed,262.21,88.85,173.35999999999999
T0011591,C002211,2021-01-23,Web,Completed,260.22,175.99,84.23000000000002
T0015834,C007412,2021-01-23,Web,Completed,231.38,158.5,72.88
T0017362,C008758,2021-01-23,Store,Completed,134.75,82.21,52.540000000000006
T0027621,C002749,2021-01-23,Mobile,Completed,463.05,285.9,177.15000000000003
T0011778,C005814,2021-01-23,Web,Completed,344.12,194.41,149.71
T0019148,C002063,2021-01-23,Mobile,Completed,108.43,34.64,73.79
T0004920,C000841,2021-01-23,Web,Completed,31.2,11.28,19.92
T0028605,C009552,2021-01-23,Mobile,Completed,120.92,46.74,74.18
T0043709,C000420,2021-01-23,Mobile,Completed,15.79,6.64,9.149999999999999
T0024559,C004711,2021-01-23,Web,Completed,317.78,182.35,135.42999999999998
T0000992,C006460,2021-01-23,Web,Completed,331.77,220.95,110.82
T0049528,C008049,2021-01-23,Partner,Returned,230.43,107.49,122.94000000000001
T0043546,C008554,2021-01-23,Web,Completed,485.79,162.78,323.01
T0044094,C008725,2021-01-23,Partner,Completed,20.11,13.6,6.51
T0026953,C007887,2021-01-23,Web,Completed,40.93,24.58,16.35
T0049910,C001910,2021-01-23,Mobile,Completed,439.8,133.12,306.68
T0047402,C006886,2021-01-23,Mobile,Completed,255.65,89.17,166.48000000000002
T0037414,C007067,2021-01-23,Web,Completed,106.56,70.84,35.72
T0010340,C007944,2021-01-23,Web,Completed,488.64,236.4,252.23999999999998
T0016282,C004619,2021-01-24,Web,Completed,347.07,200.27,146.79999999999998
T0010517,C002062,2021-01-24,Store,Completed,336.98,233.08,103.9
T0040010,C009888,2021-01-24,Web,Completed,480.94,305.14,175.8
T0021192,C002372,2021-01-24,Mobile,Completed,109.03,47.39,61.64
T0046640,C005146,2021-01-24,Store,Completed,247.55,138.26,109.29000000000002
T0037021,C002095,2021-01-24,Web,Returned,214.51,76.52,137.99
T0027752,C004885,2021-01-24,Mobile,Completed,150.31,97.79,52.519999999999996
T0020624,C002109,2021-01-24,Mobile,Completed,437.02,138.91,298.11
T0013086,C007384,2021-01-24,Web,Completed,62.24,31.26,30.98
T0015414,C000286,2021-01-24,Partner,Returned,364.48,110.54,253.94
T0013322,C009752,2021-01-24,Partner,Cancelled,436.2,178.08,258.12
T0045477,C004611,2021-01-24,Partner,Completed,345.55,116.69,228.86
T0005442,C001662,2021-01-24,Mobile,Completed,218.38,129.62,88.75999999999999
T0010186,C007109,2021-01-24,Store,Completed,42.61,13.67,28.939999999999998
T0035896,C009974,2021-01-24,Web,Completed,302.27,137.83,164.43999999999997
T0035966,C000004,2021-01-24,Mobile,Completed,344.91,171.42,173.49000000000004
T0046787,C001724,2021-01-24,Mobile,Cancelled,261.61,153.7,107.91000000000003
T0047314,C001211,2021-01-24,Web,Completed,23.98,8.05,15.93
T0016755,C005832,2021-01-24,Mobile,Completed,342.17,231.5,110.67000000000002
T0032041,C007801,2021-01-24,Mobile,Returned,244.94,142.12,102.82
T0032640,C002173,2021-01-24,Mobile,Completed,223.88,104.48,119.39999999999999
T0005287,C007893,2021-01-24,Web,Completed,368.45,175.38,193.07
T0022730,C009026,2021-01-25,Web,Completed,277.07,159.49,117.57999999999998
T0019658,C000904,2021-01-25,Web,Cancelled,43.36,15.08,28.28
T0033508,C009581,2021-01-25,Web,Completed,361.49,176.61,184.88
T0010464,C009378,2021-01-25,Partner,Returned,132.81,71.62,61.19
T0031110,C000578,2021-01-25,Web,Returned,415.22,284.0,131.22000000000003
T0000179,C003394,2021-01-25,Store,Returned,464.16,321.49,142.67000000000002
T0046170,C000024,2021-01-25,Web,Completed,268.74,84.96,183.78000000000003
T0006894,C001009,2021-01-25,Web,Completed,374.95,143.82,231.13
T0012219,C007120,2021-01-25,Store,Completed,56.53,27.37,29.16
T0003338,C001789,2021-01-25,Mobile,Completed,257.87,136.66,121.21000000000001
T0031497,C003764,2021-01-25,Web,Completed,452.76,310.3,142.45999999999998
T0024254,C007866,2021-01-25,Partner,Completed,428.06,286.21,141.85000000000002
T0035868,C003322,2021-01-25,Web,Completed,269.99,101.52,168.47000000000003
T0030454,C006671,2021-01-25,Store,Completed,132.7,71.39,61.30999999999999
T0025726,C006009,2021-01-25,Mobile,Completed,178.71,124.26,54.45
T0017196,C009130,2021-01-25,Web,Completed,138.99,66.04,72.95
T0020917,C000523,2021-01-25,Mobile,Completed,203.8,78.25,125.55000000000001
T0030356,C001247,2021-01-26,Mobile,Returned,151.66,85.01,66.64999999999999
T0044426,C000738,2021-01-26,Store,Completed,182.03,124.95,57.08
T0010863,C003070,2021-01-26,Web,Completed,25.98,14.43,11.55
T0027068,C009720,2021-01-26,Mobile,Returned,246.55,134.0,112.55000000000001
T0044992,C009785,2021-01-26,Web,Completed,462.99,207.03,255.96
T0004634,C007022,2021-01-26,Web,Completed,490.02,218.63,271.39
T0045168,C001840,2021-01-26,Mobile,Returned,283.31,163.99,119.32
T0024620,C000727,2021-01-26,Web,Completed,377.93,240.71,137.22
T0026259,C007817,2021-01-26,Store,Completed,39.63,23.75,15.880000000000003
T0023483,C002627,2021-01-26,Mobile,Completed,459.97,288.91,171.06
T0041303,C000302,2021-01-26,Web,Completed,138.09,95.51,42.58
T0027995,C007200,2021-01-26,Web,Completed,326.15,143.56,182.58999999999997
T0046032,C008739,2021-01-26,Mobile,Returned,242.69,126.71,115.98
T0030032,C007443,2021-01-26,Web,Completed,79.08,45.31,33.769999999999996
T0026088,C001040,2021-01-26,Partner,Completed,265.59,139.55,126.03999999999996
T0047514,C004249,2021-01-26,Store,Completed,400.15,195.25,204.89999999999998
T0027167,C000465,2021-01-26,Mobile,Completed,42.66,19.64,23.019999999999996
T0043982,C007114,2021-01-26,Mobile,Completed,95.43,36.49,58.940000000000005
T0036438,C008632,2021-01-26,Store,Returned,439.05,304.22,134.82999999999998
T0004477,C004121,2021-01-26,Mobile,Returned,71.39,24.39,47.0
T0031458,C006313,2021-01-26,Web,Completed,138.26,79.43,58.829999999999984
T0028085,C007696,2021-01-26,Web,Completed,428.39,130.94,297.45
T0000744,C000886,2021-01-26,Mobile,Completed,82.35,36.19,46.16
T0025960,C005405,2021-01-26,Web,Completed,62.35,31.5,30.85
T0001793,C009355,2021-01-26,Web,Completed,487.54,208.71,278.83000000000004
T0001067,C009221,2021-01-27,Web,Completed,283.92,183.01,100.91000000000003
T0036980,C009109,2021-01-27,Store,Completed,70.04,34.97,35.07000000000001
T0006834,C005878,2021-01-27,Store,Completed,172.82,55.7,117.11999999999999
T0006742,C009595,2021-01-27,Web,Cancelled,309.77,112.01,197.76
T0040301,C000482,2021-01-27,Web,Completed,273.23,144.09,129.14000000000001
T0038006,C004296,2021-01-27,Store,Completed,157.17,107.2,49.969999999999985
T0034157,C007840,2021-01-27,Mobile,Completed,474.73,247.03,227.70000000000002
T0016248,C005585,2021-01-27,Mobile,Completed,235.44,108.27,127.17
T0006237,C005655,2021-01-27,Web,Completed,96.63,57.93,38.699999999999996
T0034929,C009717,2021-01-27,Web,Completed,368.8,189.1,179.70000000000002
T0017173,C002438,2021-01-27,Mobile,Completed,207.36,137.22,70.14000000000001
T0026548,C004874,2021-01-27,Web,Returned,383.5,170.46,213.04
T0034859,C003540,2021-01-27,Partner,Completed,222.51,128.78,93.72999999999999
T0000409,C004197,2021-01-27,Store,Completed,312.16,166.67,145.49000000000004
T0018514,C003893,2021-01-27,Web,Completed,400.87,280.15,120.72000000000003
T0015503,C001332,2021-01-27,Mobile,Completed,66.38,46.36,20.019999999999996
T0039572,C001650,2021-01-27,Partner,Cancelled,135.63,41.6,94.03
T0030766,C009814,2021-01-27,Web,Completed,344.27,129.29,214.98
T0013090,C002770,2021-01-28,Web,Completed,173.52,120.21,53.31000000000002
T0025802,C007459,2021-01-28,Mobile,Completed,11.05,3.99,7.0600000000000005
T0015359,C005675,2021-01-28,Web,Completed,43.23,17.35,25.879999999999995
T0001272,C007068,2021-01-28,Web,Completed,126.37,82.78,43.59
T0038266,C000671,2021-01-28,Mobile,Completed,158.38,80.18,78.19999999999999
T0039347,C001623,2021-01-28,Store,Completed,49.65,33.57,16.08
T0002037,C001681,2021-01-28,Web,Completed,246.61,118.15,128.46
T0009468,C001754,2021-01-28,Mobile,Completed,46.84,26.37,20.470000000000002
T0045782,C001892,2021-01-28,Partner,Returned,139.32,71.46,67.86
T0014806,C007374,2021-01-28,Store,Cancelled,312.57,123.85,188.72
T0029678,C002402,2021-01-28,Web,Returned,139.83,71.47,68.36000000000001
T0025752,C001366,2021-01-28,Partner,Cancelled,110.17,46.54,63.63
T0004184,C009570,2021-01-28,Mobile,Completed,451.96,153.37,298.59
T0013263,C009911,2021-01-28,Web,Completed,270.2,153.69,116.50999999999999
T0044331,C003402,2021-01-28,Store,Completed,223.14,106.04,117.09999999999998
T0032617,C000883,2021-01-28,Web,Returned,229.73,141.11,88.61999999999998
T0003965,C000597,2021-01-28,Store,Completed,331.71,209.55,122.15999999999997
T0011036,C000806,2021-01-28,Mobile,Completed,484.21,309.12,175.08999999999997
T0020609,C007908,2021-01-28,Partner,Completed,193.0,87.08,105.92
T0043583,C004847,2021-01-28,Mobile,Completed,464.31,284.88,179.43
T0035385,C005494,2021-01-28,Web,Completed,397.23,196.24,200.99
T0008137,C008870,2021-01-29,Store,Completed,18.2,8.9,9.299999999999999
T0031555,C001781,2021-01-29,Mobile,Completed,65.29,21.44,43.85000000000001
T0006325,C009362,2021-01-29,Store,Completed,482.2,258.77,223.43
T0016775,C004038,2021-01-29,Web,Completed,498.71,156.33,342.38
T0005889,C009354,2021-01-29,Mobile,Completed,318.56,152.24,166.32
T0040125,C009978,2021-01-29,Web,Completed,316.47,104.93,211.54000000000002
T0011967,C000040,2021-01-29,Web,Completed,463.79,204.66,259.13
T0017356,C000947,2021-01-29,Partner,Completed,139.28,62.61,76.67
T0042383,C007732,2021-01-29,Partner,Completed,252.77,149.48,103.29000000000002
T0037286,C001307,2021-01-29,Partner,Returned,88.25,32.21,56.04
T0000887,C002563,2021-01-29,Partner,Completed,309.58,127.25,182.32999999999998
T0015347,C006973,2021-01-29,Partner,Completed,174.49,53.75,120.74000000000001
T0040715,C004684,2021-01-29,Web,Completed,77.94,30.92,47.019999999999996
T0012517,C003097,2021-01-29,Store,Completed,108.2,49.28,58.92
T0025195,C000318,2021-01-29,Mobile,Completed,181.96,110.45,71.51
T0019588,C004447,2021-01-29,Web,Completed,399.41,240.61,158.8
T0034962,C004270,2021-01-29,Mobile,Completed,461.04,203.29,257.75
T0041473,C003579,2021-01-29,Mobile,Completed,396.97,187.07,209.90000000000003
T0007749,C009562,2021-01-29,Mobile,Completed,494.44,233.15,261.28999999999996
T0036762,C007147,2021-01-29,Store,Cancelled,241.8,100.26,141.54000000000002
T0024356,C003926,2021-01-29,Store,Completed,175.34,97.37,77.97
T0037154,C006160,2021-01-29,Mobile,Completed,255.18,166.26,88.92000000000002
T0016796,C004885,2021-01-29,Web,Completed,454.43,273.92,180.51
T0002492,C009882,2021-01-29,Store,Returned,342.17,197.58,144.59
T0049463,C009629,2021-01-30,Store,Completed,373.79,170.77,203.02
T0039535,C007420,2021-01-30,Web,Completed,427.29,135.81,291.48
T0020846,C003935,2021-01-30,Partner,Completed,72.73,30.5,42.230000000000004
T0044425,C005865,2021-01-30,Web,Completed,373.49,200.8,172.69
T0016335,C004616,2021-01-30,Store,Returned,138.56,86.04,52.519999999999996
T0042772,C004895,2021-01-30,Web,Completed,248.25,153.67,94.58000000000001
T0032466,C002984,2021-01-30,Store,Completed,404.5,163.86,240.64
T0010860,C003098,2021-01-30,Web,Completed,243.65,152.82,90.83000000000001
T0004933,C004467,2021-01-30,Mobile,Returned,102.59,37.11,65.48
T0020206,C002426,2021-01-30,Web,Completed,462.98,289.49,173.49
T0042544,C007671,2021-01-30,Mobile,Cancelled,170.58,110.83,59.750000000000014
T0038685,C001953,2021-01-30,Web,Completed,343.42,138.11,205.31
T0025648,C004012,2021-01-30,Store,Cancelled,428.36,274.49,153.87
T0033078,C006306,2021-01-30,Web,Completed,203.0,109.05,93.95
T0048784,C004552,2021-01-30,Web,Completed,353.1,170.9,182.20000000000002
T0049408,C002555,2021-01-30,Web,Completed,124.74,52.03,72.71
T0046952,C008685,2021-01-30,Mobile,Completed,427.89,138.35,289.53999999999996
T0040415,C000878,2021-01-30,Partner,Completed,263.75,82.85,180.9
T0033224,C008991,2021-01-30,Web,Completed,163.71,111.59,52.120000000000005
T0035140,C001210,2021-01-30,Store,Completed,344.26,118.95,225.31
T0005494,C007771,2021-01-31,Web,Completed,399.25,207.4,191.85
T0002994,C009231,2021-01-31,Web,Completed,440.51,256.81,183.7
T0039715,C006176,2021-01-31,Store,Completed,61.24,38.16,23.080000000000005
T0046005,C002693,2021-01-31,Store,Returned,221.8,86.8,135.0
T0030237,C007534,2021-01-31,Web,Completed,92.12,32.59,59.53
T0022366,C004459,2021-01-31,Store,Completed,18.65,11.52,7.129999999999999
T0006216,C003701,2021-01-31,Mobile,Completed,406.94,164.4,242.54
T0025149,C001821,2021-01-31,Web,Completed,192.35,127.34,65.00999999999999
T0048636,C002254,2021-01-31,Web,Completed,448.79,237.09,211.70000000000002
T0024275,C002408,2021-01-31,Web,Cancelled,157.35,104.85,52.5
T0027637,C001380,2021-01-31,Store,Cancelled,90.87,55.11,35.760000000000005
T0013474,C001272,2021-01-31,Store,Completed,465.47,268.48,196.99
T0010427,C003155,2021-01-31,Store,Completed,354.91,235.22,119.69000000000003
T0007330,C005812,2021-01-31,Web,Completed,393.47,224.53,168.94000000000003
T0036313,C008265,2021-01-31,Web,Completed,208.24,131.38,76.86000000000001
T0004146,C005664,2021-01-31,Web,Completed,197.52,72.24,125.28000000000002
T0034048,C007882,2021-02-01,Partner,Completed,67.44,28.94,38.5
T0017135,C008043,2021-02-01,Store,Completed,288.65,131.98,156.67
T0030838,C006566,2021-02-01,Web,Returned,249.47,77.0,172.47
T0028925,C004178,2021-02-01,Web,Completed,449.53,219.41,230.11999999999998
T0043029,C009459,2021-02-01,Web,Completed,398.65,179.39,219.26
T0005034,C005151,2021-02-01,Web,Completed,465.4,282.23,183.16999999999996
T0021627,C004502,2021-02-01,Store,Completed,89.51,56.9,32.61000000000001
T0006024,C002868,2021-02-01,Partner,Completed,299.51,143.49,156.01999999999998
T0024995,C005979,2021-02-01,Web,Completed,413.02,219.09,193.92999999999998
T0015283,C000286,2021-02-01,Web,Completed,390.82,260.88,129.94
T0035369,C000938,2021-02-01,Web,Completed,235.97,143.85,92.12
T0014101,C000067,2021-02-01,Web,Completed,423.1,206.74,216.36
T0038629,C003343,2021-02-01,Web,Completed,349.11,132.88,216.23000000000002
T0003438,C009481,2021-02-01,Mobile,Completed,306.14,163.2,142.94
T0044170,C000345,2021-02-01,Store,Returned,20.1,12.23,7.870000000000001
T0039809,C003621,2021-02-01,Store,Completed,432.23,228.89,203.34000000000003
T0045993,C008662,2021-02-01,Store,Completed,341.82,205.03,136.79
T0032581,C001551,2021-02-01,Mobile,Returned,140.27,47.36,92.91000000000001
T0023498,C009867,2021-02-01,Mobile,Completed,428.83,247.21,181.61999999999998
T0047279,C004437,2021-02-01,Web,Completed,420.58,274.33,146.25
T0023064,C002499,2021-02-01,Mobile,Completed,452.98,160.8,292.18
T0039288,C003103,2021-02-01,Mobile,Cancelled,195.77,70.34,125.43
T0010416,C003573,2021-02-01,Store,Completed,276.38,95.66,180.72
T0025101,C002069,2021-02-01,Mobile,Completed,330.3,213.65,116.65
T0040832,C004642,2021-02-01,Mobile,Completed,334.56,139.32,195.24
T0040196,C004586,2021-02-01,Web,Completed,187.62,70.61,117.01
T0018005,C003671,2021-02-01,Store,Completed,11.12,7.35,3.7699999999999996
T0032348,C005957,2021-02-01,Web,Completed,199.79,92.01,107.77999999999999
T0032364,C004617,2021-02-02,Mobile,Completed,118.58,68.36,50.22
T0000845,C001924,2021-02-02,Mobile,Completed,63.52,29.1,34.42
T0013496,C008957,2021-02-02,Partner,Completed,48.91,34.13,14.779999999999994
T0018918,C003873,2021-02-02,Store,Completed,293.13,136.78,156.35
T0037282,C001251,2021-02-02,Mobile,Completed,356.29,238.44,117.85000000000002
T0032021,C005542,2021-02-02,Store,Returned,136.37,53.3,83.07000000000001
T0012667,C009376,2021-02-02,Mobile,Completed,230.53,122.15,108.38
T0016778,C005259,2021-02-02,Web,Completed,474.21,165.03,309.17999999999995
T0018032,C007483,2021-02-02,Web,Returned,431.53,272.87,158.65999999999997
T0026982,C005977,2021-02-02,Web,Completed,100.32,62.86,37.459999999999994
T0031779,C008592,2021-02-02,Mobile,Cancelled,69.34,38.97,30.370000000000005
T0035821,C004293,2021-02-02,Store,Completed,293.53,174.46,119.06999999999996
T0022416,C000988,2021-02-02,Web,Completed,313.21,113.06,200.14999999999998
T0044115,C009403,2021-02-02,Mobile,Completed,316.35,206.37,109.98000000000002
T0027358,C007222,2021-02-02,Web,Completed,46.86,14.93,31.93
T0049224,C001849,2021-02-02,Web,Completed,268.21,135.92,132.29
T0041164,C005444,2021-02-02,Store,Returned,44.22,21.67,22.549999999999997
T0045320,C009692,2021-02-02,Store,Completed,123.47,69.52,53.95
T0029220,C007938,2021-02-02,Partner,Completed,119.31,76.34,42.97
T0012956,C002506,2021-02-02,Store,Completed,492.9,174.05,318.84999999999997
T0045561,C004456,2021-02-02,Web,Completed,103.51,31.56,71.95
T0049674,C003300,2021-02-02,Store,Cancelled,99.36,64.37,34.989999999999995
T0001644,C006962,2021-02-03,Web,Completed,324.8,182.0,142.8
T0023969,C006841,2021-02-03,Mobile,Completed,475.47,244.98,230.49000000000004
T0015890,C003636,2021-02-03,Mobile,Completed,410.21,203.02,207.18999999999997
T0033580,C008725,2021-02-03,Partner,Completed,206.68,136.21,70.47
T0006157,C007668,2021-02-03,Mobile,Completed,12.51,4.95,7.56
T0007454,C007860,2021-02-03,Web,Completed,247.57,135.54,112.03
T0035337,C003482,2021-02-03,Web,Cancelled,151.65,75.86,75.79
T0045590,C003121,2021-02-03,Partner,Completed,234.19,121.35,112.84
T0034458,C006240,2021-02-03,Mobile,Cancelled,386.18,151.24,234.94
T0032883,C000646,2021-02-03,Mobile,Completed,184.11,109.03,75.08000000000001
T0016801,C002599,2021-02-03,Web,Returned,224.76,125.55,99.21
T0007911,C003678,2021-02-03,Partner,Completed,262.06,142.43,119.63
T0011604,C003693,2021-02-03,Partner,Completed,61.53,36.56,24.97
T0037833,C004807,2021-02-03,Store,Completed,180.52,120.14,60.38000000000001
T0045440,C002767,2021-02-03,Web,Completed,463.64,232.7,230.94
T0034417,C009033,2021-02-03,Partner,Returned,169.8,114.43,55.370000000000005
T0015619,C003822,2021-02-03,Mobile,Completed,13.22,8.66,4.5600000000000005
T0003774,C007439,2021-02-04,Web,Completed,147.7,50.84,96.85999999999999
T0015906,C001913,2021-02-04,Mobile,Completed,148.44,55.99,92.44999999999999
T0000760,C001396,2021-02-04,Web,Completed,403.42,142.16,261.26
T0040259,C007971,2021-02-04,Web,Returned,127.29,38.36,88.93
T0017019,C007540,2021-02-04,Store,Completed,279.45,91.11,188.33999999999997
T0014636,C003224,2021-02-04,Web,Completed,205.66,95.74,109.92
T0005285,C008179,2021-02-04,Store,Completed,157.26,90.24,67.02
